t,wall,preemptions_total,kv_usage,running,waiting,waiting_capacity,waiting_deferred
47.0627,1783998336.8505633,22.0,0.9538767766615868,101.0,17.0,17.0,0.0
47.3128,1783998337.0664318,22.0,0.9542499922246758,101.0,17.0,17.0,0.0
47.5629,1783998337.3364851,22.0,0.955462942804715,101.0,17.0,17.0,0.0
47.813,1783998337.651517,22.0,0.9534724598015737,99.0,17.0,17.0,0.0
48.0631,1783998337.8503087,22.0,0.9993468727645943,98.0,14.0,14.0,0.0
48.3131,1783998338.0589025,22.0,0.9993468727645943,98.0,14.0,14.0,0.0
48.5632,1783998338.3535335,22.0,0.9994090753584425,98.0,14.0,14.0,0.0
48.8133,1783998338.564643,22.0,0.9924734861443723,93.0,14.0,14.0,0.0
49.0634,1783998338.8051214,22.0,0.9990669610922776,98.0,9.0,9.0,0.0
49.3135,1783998339.1348221,22.0,0.9981650234814792,97.0,8.0,8.0,0.0
49.5635,1783998339.371023,22.0,0.9984138338568719,97.0,8.0,8.0,0.0
49.8136,1783998339.552254,22.0,0.9887413305134825,90.0,8.0,8.0,0.0
50.0637,1783998339.832428,22.0,0.9877460890119117,89.0,8.0,8.0,0.0
50.3138,1783998340.1081543,22.0,0.9599415295617827,70.0,8.0,8.0,0.0
50.5639,1783998340.3183606,22.0,0.9362423413056324,54.0,8.0,8.0,0.0
50.814,1783998340.547194,22.0,0.9522906105184586,55.0,7.0,7.0,0.0
51.0641,1783998340.811918,22.0,0.9522906105184586,55.0,7.0,7.0,0.0
51.3141,1783998341.051201,22.0,0.9682144745435884,55.0,7.0,7.0,0.0
51.5642,1783998341.3090198,22.0,0.9682144745435884,55.0,7.0,7.0,0.0
51.8143,1783998341.6378593,22.0,0.9795975492178024,52.0,7.0,7.0,0.0
52.0644,1783998341.810849,22.0,0.9795975492178024,52.0,7.0,7.0,0.0
52.3144,1783998342.0631897,22.0,0.9795975492178024,52.0,7.0,7.0,0.0
52.5645,1783998342.3386621,22.0,0.9846981619133518,56.0,3.0,3.0,0.0
52.8146,1783998342.55726,22.0,0.9834230087394644,55.0,3.0,3.0,0.0
53.0647,1783998342.841908,22.0,0.9597860230771623,39.0,3.0,3.0,0.0
53.3148,1783998343.0469077,22.0,0.9585730724971231,38.0,3.0,3.0,0.0
53.5648,1783998343.3161733,22.0,0.9641091033496096,32.0,2.0,2.0,0.0
53.8149,1783998343.601884,22.0,0.9641091033496096,32.0,2.0,2.0,0.0
54.065,1783998343.8080168,22.0,0.9800640686716636,32.0,2.0,2.0,0.0
54.3151,1783998344.104853,22.0,0.9800640686716636,32.0,2.0,2.0,0.0
54.5652,1783998344.3116734,22.0,0.9800640686716636,32.0,2.0,2.0,0.0
54.8153,1783998344.5545077,22.0,0.9959568313998693,32.0,2.0,2.0,0.0
55.0653,1783998344.8174844,22.0,0.9959568313998693,32.0,2.0,2.0,0.0
55.3154,1783998345.109163,22.0,0.9959568313998693,32.0,2.0,2.0,0.0
55.5655,1783998345.3178093,22.0,0.9989425559045813,34.0,0.0,0.0,0.0
55.8156,1783998345.5837176,22.0,0.9993779740615184,34.0,0.0,0.0,0.0
56.0657,1783998345.8770485,22.0,0.9997511896246073,34.0,0.0,0.0,0.0
56.3157,1783998346.066228,22.0,0.9998755948123037,34.0,0.0,0.0,0.0
56.5658,1783998346.3906581,23.0,0.9992224675768979,33.0,1.0,1.0,0.0
56.8159,1783998346.5404606,23.0,0.9993779740615184,33.0,1.0,1.0,0.0
57.066,1783998346.8859107,23.0,0.9997511896246073,33.0,1.0,1.0,0.0
57.3161,1783998347.054508,23.0,0.9998755948123037,33.0,1.0,1.0,0.0
57.5662,1783998347.3855288,24.0,0.9991602649830498,32.0,2.0,2.0,0.0
57.8163,1783998347.5638065,24.0,0.9994090753584425,32.0,2.0,2.0,0.0
58.0663,1783998347.8433516,24.0,0.9996889870307591,32.0,2.0,2.0,0.0
58.3164,1783998348.112104,24.0,0.9998133922184556,32.0,2.0,2.0,0.0
58.5665,1783998348.3120537,25.0,0.9514508755015084,31.0,3.0,3.0,0.0
58.8165,1783998348.6083567,25.0,0.9998755948123037,32.0,1.0,1.0,0.0
59.0666,1783998348.8104196,26.0,0.9975740988399217,30.0,2.0,2.0,0.0
59.3167,1783998349.094357,26.0,0.9999066961092278,32.0,0.0,0.0,0.0
59.5668,1783998349.3482296,27.0,0.9989736572015053,31.0,1.0,1.0,0.0
59.8169,1783998349.5911968,27.0,0.9993157714676703,31.0,1.0,1.0,0.0
60.0669,1783998349.843867,27.0,0.9990358597953535,31.0,0.0,0.0,0.0
60.317,1783998350.1301196,27.0,0.9978229092153142,30.0,0.0,0.0,0.0
60.5671,1783998350.264143,27.0,0.9979162131060865,30.0,0.0,0.0,0.0
60.8172,1783998350.641654,27.0,0.9967965664168196,29.0,0.0,0.0,0.0
61.0672,1783998350.8064384,27.0,0.99542810935216,28.0,0.0,0.0,0.0
61.3173,1783998351.108073,27.0,0.9957080210244768,28.0,0.0,0.0,0.0
61.5674,1783998351.3145187,27.0,0.9943084626628931,27.0,0.0,0.0,0.0
61.8175,1783998351.6011374,27.0,0.9946194756321338,27.0,0.0,0.0,0.0
62.0676,1783998351.7930217,27.0,0.9947749821167543,27.0,0.0,0.0,0.0
62.3177,1783998352.093724,27.0,0.993530930239791,26.0,0.0,0.0,0.0
62.5677,1783998352.3472953,27.0,0.9936242341305632,26.0,0.0,0.0,0.0
62.8178,1783998352.6028256,27.0,0.9939352470998041,26.0,0.0,0.0,0.0
63.0679,1783998352.8194203,27.0,0.9940907535844244,26.0,0.0,0.0,0.0
63.318,1783998353.1033196,27.0,0.9943395639598172,26.0,0.0,0.0,0.0
63.5681,1783998353.3375895,27.0,0.9944328678505894,26.0,0.0,0.0,0.0
63.8182,1783998353.5929525,27.0,0.9947749821167543,26.0,0.0,0.0,0.0
64.0682,1783998353.8415945,27.0,0.9949926911952228,26.0,0.0,0.0,0.0
64.3183,1783998354.1509078,27.0,0.9951481976798433,26.0,0.0,0.0,0.0
64.5684,1783998354.314427,27.0,0.9952415015706155,26.0,0.0,0.0,0.0
64.8185,1783998354.6487324,27.0,0.9955836158367803,26.0,0.0,0.0,0.0
65.0686,1783998354.7971067,27.0,0.9957080210244768,26.0,0.0,0.0,0.0
65.3186,1783998355.1372204,27.0,0.9959568313998693,26.0,0.0,0.0,0.0
65.5687,1783998355.31135,27.0,0.9960501352906416,26.0,0.0,0.0,0.0
65.8188,1783998355.6345325,27.0,0.9963922495568065,26.0,0.0,0.0,0.0
66.0689,1783998355.815447,27.0,0.9965166547445028,26.0,0.0,0.0,0.0
66.319,1783998356.134523,27.0,0.9967654651198955,26.0,0.0,0.0,0.0
66.5691,1783998356.3213048,27.0,0.9968587690106677,26.0,0.0,0.0,0.0
66.8191,1783998356.633523,27.0,0.9972008832768327,26.0,0.0,0.0,0.0
67.0692,1783998356.8519437,27.0,0.9974185923553012,26.0,0.0,0.0,0.0
67.3193,1783998357.2972817,27.0,0.9976674027306939,26.0,0.0,0.0,0.0
67.6396,1783998357.407677,27.0,0.9978851118091624,26.0,0.0,0.0,0.0
67.8897,1783998357.6603053,27.0,0.9981339221845551,26.0,0.0,0.0,0.0
68.1398,1783998357.9308145,27.0,0.9982583273722514,26.0,0.0,0.0,0.0
68.3898,1783998358.1434362,27.0,0.9487761639660374,25.0,0.0,0.0,0.0
68.6399,1783998358.4186287,27.0,0.8994806083413678,24.0,0.0,0.0,0.0
68.89,1783998358.662895,27.0,0.8004851802320156,22.0,0.0,0.0,0.0
69.1401,1783998358.9111903,27.0,0.7510652194196498,21.0,0.0,0.0,0.0
69.3902,1783998359.1268575,27.0,0.6519142848256771,19.0,0.0,0.0,0.0
69.6403,1783998359.4102273,27.0,0.5530743632009455,17.0,0.0,0.0,0.0
69.8903,1783998359.6632159,27.0,0.4043790626069107,14.0,0.0,0.0,0.0
70.1404,1783998359.8722541,27.0,0.24977451559730046,7.0,0.0,0.0,0.0
70.3905,1783998360.2462342,27.0,0.15071688489410007,5.0,0.0,0.0,0.0
70.6406,1783998360.4224372,27.0,0.15077908748794822,5.0,0.0,0.0,0.0
70.8907,1783998360.6724575,27.0,0.14941063042328862,4.0,0.0,0.0,0.0
71.1407,1783998360.8791206,27.0,0.14947283301713676,4.0,0.0,0.0,0.0
71.3908,1783998361.2102113,27.0,0.09849780735856684,2.0,0.0,0.0,0.0
71.6409,1783998361.4275806,27.0,0.09849780735856684,2.0,0.0,0.0,0.0
71.891,1783998361.6845784,27.0,0.09856000995241498,2.0,0.0,0.0,0.0
72.141,1783998361.9502,27.0,0.09862221254626313,2.0,0.0,0.0,0.0
72.3911,1783998362.1205122,27.0,0.09868441514011139,2.0,0.0,0.0,0.0
72.6412,1783998362.4161005,27.0,0.09874661773395954,2.0,0.0,0.0,0.0
72.8912,1783998362.668326,27.0,0.09880882032780769,2.0,0.0,0.0,0.0
73.1413,1783998362.916294,27.0,0.09887102292165584,2.0,0.0,0.0,0.0
73.3914,1783998363.2061646,27.0,0.09893322551550399,2.0,0.0,0.0,0.0
73.6414,1783998363.4183598,27.0,0.09899542810935213,2.0,0.0,0.0,0.0
73.8915,1783998363.6619768,27.0,0.09905763070320028,2.0,0.0,0.0,0.0
74.1416,1783998363.9626021,27.0,0.09911983329704843,2.0,0.0,0.0,0.0
74.3916,1783998364.166146,27.0,0.09918203589089669,2.0,0.0,0.0,0.0
74.6417,1783998364.452216,27.0,0.04960656859391033,1.0,0.0,0.0,0.0
74.8918,1783998364.587943,27.0,0.0,0.0,0.0,0.0,0.0
75.1419,1783998364.8709369,27.0,0.0,0.0,0.0,0.0,0.0
75.392,1783998365.1284165,27.0,0.0,0.0,0.0,0.0,0.0
75.6421,1783998365.3952146,27.0,0.0,0.0,0.0,0.0,0.0
75.8921,1783998365.639491,27.0,0.0,0.0,0.0,0.0,0.0
